date,region,retail_sales,flight_bookings,hotel_prices,festival_uplift
2021-09-03,West,2057.61,123.35,306.58,0.0
2021-09-04,West,2129.35,118.63,330.12,0.0
2021-09-05,West,2133.54,130.54,327.75,0.0
2021-09-06,West,2033.43,135.43,333.49,0.0
2021-09-07,West,2106.49,146.14,346.48,0.0
2021-09-08,West,2192.88,132.21,296.75,0.0
2021-09-09,West,2079.36,131.18,315.41,0.0
2021-09-10,West,2213.49,105.05,328.43,0.0
2021-09-11,West,2140.18,126.84,314.2,0.0
2021-09-12,West,2081.89,117.54,329.73,0.0
2021-09-13,West,2123.42,116.0,309.05,0.0
2021-09-14,West,2047.7,143.52,299.42,0.0
2021-09-15,West,2142.0,119.73,328.81,0.0
2021-09-16,West,2110.69,124.05,310.89,0.0
2021-09-17,West,2098.71,139.51,338.41,0.0
2021-09-18,West,2047.45,124.01,322.36,0.0
2021-09-19,West,2115.44,133.38,300.14,0.0
2021-09-20,West,2129.48,109.73,334.07,0.0
2021-09-21,West,2050.44,122.45,312.75,0.0
2021-09-22,West,2172.76,119.45,333.77,0.0
2021-09-23,West,2132.35,128.91,309.56,0.0
2021-09-24,West,2075.79,125.92,340.32,0.0
2021-09-25,West,2113.19,125.37,327.81,0.0
2021-09-26,West,2159.57,109.72,318.47,0.0
2021-09-27,West,2185.98,125.47,293.58,0.0
2021-09-28,West,2196.61,148.41,289.59,0.0
2021-09-29,West,2207.05,121.5,304.65,0.0
2021-09-30,West,2050.3,138.98,304.77,0.0
2021-10-01,West,2081.1,126.72,306.44,0.0
2021-10-02,West,2046.34,128.45,320.38,0.0
2021-10-03,West,2170.74,129.96,307.93,0.0
2021-10-04,West,2107.34,134.75,304.33,0.0
2021-10-05,West,2178.93,121.32,313.64,0.0
2021-10-06,West,2044.74,129.24,307.49,0.0
2021-10-07,West,2080.95,125.55,317.23,0.0
2021-10-08,West,2075.31,99.54,307.19,0.0
2021-10-09,West,2176.97,133.27,334.76,0.0
2021-10-10,West,2149.91,114.19,309.98,0.0
2021-10-11,West,2013.25,126.84,312.26,0.0
2021-10-12,West,2091.23,108.36,320.24,0.0
2021-10-13,West,2162.35,125.53,342.14,0.0
2021-10-14,West,2169.9,109.14,316.32,0.0
2021-10-15,West,2134.75,121.12,308.2,0.0
2021-10-16,West,2122.96,120.82,342.59,0.0
2021-10-17,West,2067.25,127.16,357.72,0.0
2021-10-18,West,2167.15,113.48,291.02,0.0
2021-10-19,West,2053.66,119.86,313.83,0.0
2021-10-20,West,2032.81,112.38,285.72,0.0
2021-10-21,West,2123.64,127.3,295.69,0.0
2021-10-22,West,2090.97,138.99,321.33,0.0
2021-10-23,West,2149.2,131.3,342.94,0.0
2021-10-24,West,2137.14,108.81,297.09,0.0
2021-10-25,West,2198.2,113.76,319.56,0.0
2021-10-26,West,2132.93,135.74,315.64,0.0
2021-10-27,West,2165.6,141.59,327.07,0.0
2021-10-28,West,2069.95,125.38,347.55,0.0
2021-10-29,West,2148.01,131.05,320.5,0.0
2021-10-30,West,2098.52,137.18,305.93,0.0
2021-10-31,West,2087.58,120.18,315.75,0.0
2021-11-01,West,2516.58,152.02,377.94,0.217
2021-11-02,West,2740.05,142.76,394.99,0.252
2021-11-03,West,2795.98,152.09,418.4,0.324
2021-11-04,West,2522.48,146.54,376.42,0.217
2021-11-05,West,2507.81,151.41,353.56,0.169
2021-11-06,West,2638.86,136.32,399.39,0.263
2021-11-07,West,2727.86,142.36,431.56,0.317
2021-11-08,West,2256.94,124.72,306.1,0.0
2021-11-09,West,2051.36,133.48,293.62,0.0
2021-11-10,West,2205.02,116.09,271.85,0.0
2021-11-11,West,2071.22,132.48,288.1,0.0
2021-11-12,West,2143.02,125.95,271.56,0.0
2021-11-13,West,2106.63,112.37,312.92,0.0
2021-11-14,West,2148.52,125.62,301.75,0.0
2021-11-15,West,2042.59,130.09,300.6,0.0
2021-11-16,West,2036.49,139.79,330.29,0.0
2021-11-17,West,2150.04,137.49,336.83,0.0
2021-11-18,West,2022.69,126.12,324.37,0.0
2021-11-19,West,2053.28,126.08,321.82,0.0
2021-11-20,West,2107.25,126.6,315.69,0.0
2021-11-21,West,2047.05,141.83,276.57,0.0
2021-11-22,West,2053.45,128.06,316.43,0.0
2021-11-23,West,2091.26,119.77,323.75,0.0
2021-11-24,West,2002.62,125.57,302.22,0.0
2021-11-25,West,2041.85,127.51,345.52,0.0
2021-11-26,West,2178.94,151.02,308.25,0.0
2021-11-27,West,2159.83,122.83,311.41,0.0
2021-11-28,West,2225.3,110.65,309.25,0.0
2021-11-29,West,2141.84,107.79,275.88,0.0
2021-11-30,West,2177.25,117.9,321.96,0.0
2021-12-01,West,2091.16,116.51,318.0,0.0
2021-12-02,West,2102.96,122.93,300.25,0.0
2021-12-03,West,2133.04,135.49,314.33,0.0
2021-12-04,West,2017.79,130.23,306.13,0.0
2021-12-05,West,2139.85,133.9,289.62,0.0
2021-12-06,West,2081.47,137.99,267.23,0.0
2021-12-07,West,2089.95,104.59,301.89,0.0
2021-12-08,West,2162.72,122.74,305.25,0.0
2021-12-09,West,2035.36,116.57,346.99,0.0
2021-12-10,West,2115.84,125.03,336.9,0.0
2021-12-11,West,2135.59,108.56,294.48,0.0
2021-12-12,West,2086.8,114.63,274.4,0.0
2021-12-13,West,2115.31,127.79,301.26,0.0
2021-12-14,West,2117.85,112.21,296.14,0.0
2021-12-15,West,2158.58,132.14,341.06,0.0
2021-12-16,West,2104.73,120.72,298.26,0.0
2021-12-17,West,2051.38,121.34,297.21,0.0
2021-12-18,West,2085.25,119.0,343.44,0.0
2021-12-19,West,2096.86,132.67,329.1,0.0
2021-12-20,West,2074.41,116.4,324.5,0.0
2021-12-21,West,2124.09,123.32,290.73,0.0
2021-12-22,West,2366.0,160.09,352.42,0.115
2021-12-23,West,2503.19,145.66,352.07,0.181
2021-12-24,West,2561.01,125.21,349.15,0.237
2021-12-25,West,2503.1,135.88,383.31,0.18
2021-12-26,West,2417.77,138.82,364.49,0.109
2021-12-27,West,2534.62,157.4,324.03,0.19
2021-12-28,West,2546.16,162.26,360.18,0.174
2021-12-29,West,2121.53,113.92,282.39,0.0
2021-12-30,West,2084.43,119.82,312.44,0.0
2021-12-31,West,2159.52,126.36,328.92,0.0
2022-01-01,West,2046.35,142.04,289.43,0.0
2022-01-02,West,2089.01,118.36,257.72,0.0
2022-01-03,West,2110.09,122.29,275.67,0.0
2022-01-04,West,2150.02,122.0,296.79,0.0
2022-01-05,West,2181.34,118.64,325.73,0.0
2022-01-06,West,2160.17,119.56,314.4,0.0
2022-01-07,West,2155.39,117.84,312.57,0.0
2022-01-08,West,2161.56,108.84,351.05,0.0
2022-01-09,West,2168.78,132.73,307.78,0.0
2022-01-10,West,2061.95,121.18,284.43,0.0
2022-01-11,West,2229.33,146.17,307.07,0.0
2022-01-12,West,2174.84,115.36,313.3,0.0
2022-01-13,West,2110.57,123.31,329.87,0.0
2022-01-14,West,2138.45,139.62,308.43,0.0
2022-01-15,West,2054.49,116.33,301.62,0.0
2022-01-16,West,2107.45,135.93,315.78,0.0
2022-01-17,West,2103.62,110.42,321.5,0.0
2022-01-18,West,2099.79,111.02,319.72,0.0
2022-01-19,West,2162.03,124.94,298.9,0.0
2022-01-20,West,2126.82,125.04,293.34,0.0
2022-01-21,West,2062.18,122.92,322.81,0.0
2022-01-22,West,2063.43,125.5,325.2,0.0
2022-01-23,West,2024.28,137.03,298.36,0.0
2022-01-24,West,2166.82,129.66,326.44,0.0
2022-01-25,West,2111.92,101.38,294.35,0.0
2022-01-26,West,2161.21,124.05,292.28,0.0
2022-01-27,West,2280.8,131.63,325.73,0.0
2022-01-28,West,2079.19,140.62,326.81,0.0
2022-01-29,West,2140.81,113.79,340.61,0.0
2022-01-30,West,2196.96,123.9,342.97,0.0
2022-01-31,West,2100.69,123.62,331.07,0.0
2022-02-01,West,2108.53,126.9,304.08,0.0
2022-02-02,West,2152.36,111.81,327.27,0.0
2022-02-03,West,2253.34,125.7,284.95,0.0
2022-02-04,West,2158.37,117.38,297.3,0.0
2022-02-05,West,2084.78,120.98,317.51,0.0
2022-02-06,West,2091.19,124.17,298.56,0.0
2022-02-07,West,2103.24,135.51,312.05,0.0
2022-02-08,West,2037.05,99.64,302.04,0.0
2022-02-09,West,2120.44,121.97,278.9,0.0
2022-02-10,West,2129.17,126.35,295.12,0.0
2022-02-11,West,2131.48,120.77,326.49,0.0
2022-02-12,West,2057.08,126.34,280.61,0.0
2022-02-13,West,2147.23,109.84,313.78,0.0
2022-02-14,West,2081.17,143.66,308.59,0.0
2022-02-15,West,2118.82,129.51,313.57,0.0
2022-02-16,West,2094.04,139.86,323.81,0.0
2022-02-17,West,2189.32,126.65,333.51,0.0
2022-02-18,West,2097.74,127.08,288.35,0.0
2022-02-19,West,2199.7,132.85,337.05,0.0
2022-02-20,West,2139.65,135.51,322.47,0.0
2022-02-21,West,2154.25,112.86,291.42,0.0
2022-02-22,West,2137.85,132.14,305.85,0.0
2022-02-23,West,2091.51,110.45,334.27,0.0
2022-02-24,West,2154.86,121.99,342.98,0.0
2022-02-25,West,2113.5,129.44,301.79,0.0
2022-02-26,West,2151.32,129.13,307.61,0.0
2022-02-27,West,2166.09,125.28,309.58,0.0
2022-02-28,West,2231.7,134.17,336.48,0.0
2022-03-01,West,2160.34,128.67,299.93,0.0
2022-03-02,West,2185.08,126.98,339.37,0.0
2022-03-03,West,2170.74,125.13,329.09,0.0
2022-03-04,West,2126.93,128.08,303.67,0.0
2022-03-05,West,2172.6,118.47,325.07,0.0
2022-03-06,West,2132.9,128.5,291.31,0.0
2022-03-07,West,2118.95,133.88,314.9,0.0
2022-03-08,West,2085.58,140.29,280.56,0.0
2022-03-09,West,2173.19,130.27,316.59,0.0
2022-03-10,West,2112.63,129.61,298.19,0.0
2022-03-11,West,2172.95,106.33,295.98,0.0
2022-03-12,West,2142.25,127.13,312.39,0.0
2022-03-13,West,2128.31,133.54,309.19,0.0
2022-03-14,West,2099.84,148.46,303.72,0.0
2022-03-15,West,2208.56,144.55,325.79,0.0
2022-03-16,West,2124.39,133.11,301.83,0.0
2022-03-17,West,2223.86,142.64,333.56,0.0
2022-03-18,West,2104.13,135.95,305.94,0.0
2022-03-19,West,2220.94,107.21,326.36,0.0
2022-03-20,West,2150.27,129.29,283.1,0.0
2022-03-21,West,2189.63,123.81,306.37,0.0
2022-03-22,West,2082.09,132.23,325.07,0.0
2022-03-23,West,2082.38,98.75,309.8,0.0
2022-03-24,West,2161.08,130.85,276.16,0.0
2022-03-25,West,2098.01,126.32,305.99,0.0
2022-03-26,West,2215.69,125.33,328.6,0.0
2022-03-27,West,2167.98,137.16,296.55,0.0
2022-03-28,West,2118.12,111.68,337.23,0.0
2022-03-29,West,2104.87,108.87,318.65,0.0
2022-03-30,West,2136.99,128.66,346.99,0.0
2022-03-31,West,2123.58,137.41,309.11,0.0
2022-04-01,West,2177.29,124.21,249.02,0.0
2022-04-02,West,2149.24,135.0,314.38,0.0
2022-04-03,West,2212.06,124.16,297.46,0.0
2022-04-04,West,2185.81,100.82,318.38,0.0
2022-04-05,West,2111.41,122.55,350.46,0.0
2022-04-06,West,2134.05,112.97,283.88,0.0
2022-04-07,West,2112.67,129.36,325.61,0.0
2022-04-08,West,2113.29,121.97,321.03,0.0
2022-04-09,West,2067.28,126.29,322.71,0.0
2022-04-10,West,2204.69,125.86,315.31,0.0
2022-04-11,West,2222.82,128.69,362.54,0.0
2022-04-12,West,2109.41,121.31,307.27,0.0
2022-04-13,West,2104.96,122.15,286.4,0.0
2022-04-14,West,2188.01,132.83,308.94,0.0
2022-04-15,West,2119.58,121.93,303.88,0.0
2022-04-16,West,2224.85,141.74,341.75,0.0
2022-04-17,West,2125.9,143.05,306.24,0.0
2022-04-18,West,2055.42,108.25,308.96,0.0
2022-04-19,West,2156.42,124.7,321.48,0.0
2022-04-20,West,2133.92,119.44,307.77,0.0
2022-04-21,West,2171.51,123.51,327.83,0.0
2022-04-22,West,2147.3,131.17,321.53,0.0
2022-04-23,West,2194.18,116.95,351.0,0.0
2022-04-24,West,2187.13,140.55,335.35,0.0
2022-04-25,West,2182.87,107.72,290.23,0.0
2022-04-26,West,2176.74,128.57,308.22,0.0
2022-04-27,West,2167.78,115.99,303.33,0.0
2022-04-28,West,2098.57,142.89,297.38,0.0
2022-04-29,West,2188.52,140.04,311.41,0.0
2022-04-30,West,2406.95,124.77,319.74,0.091
2022-05-01,West,2405.54,141.62,334.92,0.1
2022-05-02,West,2443.16,155.01,314.91,0.131
2022-05-03,West,2563.12,122.48,369.7,0.164
2022-05-04,West,2605.93,149.65,332.74,0.193
2022-05-05,West,2639.84,164.05,430.73,0.195
2022-05-06,West,2523.38,125.98,361.8,0.163
2022-05-07,West,2102.73,119.23,290.99,0.0
2022-05-08,West,2165.8,119.4,297.66,0.0
2022-05-09,West,2127.94,133.34,302.66,0.0
2022-05-10,West,2152.84,116.0,292.64,0.0
2022-05-11,West,2180.99,130.89,326.99,0.0
2022-05-12,West,2226.81,131.66,326.16,0.0
2022-05-13,West,2211.26,122.49,353.35,0.0
2022-05-14,West,2189.04,122.72,301.58,0.0
2022-05-15,West,2241.66,133.04,305.15,0.0
2022-05-16,West,2182.27,120.38,306.73,0.0
2022-05-17,West,2190.68,127.73,333.07,0.0
2022-05-18,West,2162.26,109.79,333.19,0.0
2022-05-19,West,2128.4,112.07,286.88,0.0
2022-05-20,West,2210.37,128.26,281.31,0.0
2022-05-21,West,2104.78,120.14,330.61,0.0
2022-05-22,West,2137.28,133.02,333.04,0.0
2022-05-23,West,2193.38,119.5,306.02,0.0
2022-05-24,West,2142.72,112.5,306.67,0.0
2022-05-25,West,2186.72,112.07,286.2,0.0
2022-05-26,West,2193.87,151.98,320.47,0.0
2022-05-27,West,2159.15,127.64,298.37,0.0
2022-05-28,West,2190.59,118.11,303.24,0.0
2022-05-29,West,2190.59,128.89,291.23,0.0
2022-05-30,West,2132.14,112.66,261.62,0.0
2022-05-31,West,2217.17,130.26,308.96,0.0
2022-06-01,West,2088.97,121.33,290.93,0.0
2022-06-02,West,2285.11,121.37,337.79,0.0
2022-06-03,West,2218.57,117.65,323.39,0.0
2022-06-04,West,2243.6,132.99,289.58,0.0
2022-06-05,West,2226.3,116.1,310.02,0.0
2022-06-06,West,2191.75,145.76,330.77,0.0
2022-06-07,West,2155.97,124.8,331.54,0.0
2022-06-08,West,2194.02,104.9,308.39,0.0
2022-06-09,West,2237.73,104.5,314.4,0.0
2022-06-10,West,2155.47,132.48,300.65,0.0
2022-06-11,West,2205.14,119.63,310.53,0.0
2022-06-12,West,2107.46,120.88,305.03,0.0
2022-06-13,West,2158.23,136.68,326.54,0.0
2022-06-14,West,2156.4,129.01,282.16,0.0
2022-06-15,West,2284.03,130.81,309.76,0.0
2022-06-16,West,2133.83,96.24,302.5,0.0
2022-06-17,West,2221.31,122.35,338.29,0.0
2022-06-18,West,2281.79,134.75,304.81,0.0
2022-06-19,West,2253.03,141.49,328.25,0.0
2022-06-20,West,2279.51,118.04,296.08,0.0
2022-06-21,West,2287.62,126.82,341.48,0.0
2022-06-22,West,2207.62,115.94,346.27,0.0
2022-06-23,West,2229.26,127.09,293.52,0.0
2022-06-24,West,2215.93,139.78,268.88,0.0
2022-06-25,West,2230.91,127.16,308.91,0.0
2022-06-26,West,2228.65,112.46,342.02,0.0
2022-06-27,West,2294.12,120.48,298.99,0.0
2022-06-28,West,2223.53,133.16,313.93,0.0
2022-06-29,West,2161.94,116.83,301.18,0.0
2022-06-30,West,2240.11,139.15,306.59,0.0
2022-07-01,West,2247.54,145.47,292.02,0.0
2022-07-02,West,2170.59,121.76,297.16,0.0
2022-07-03,West,2169.23,132.31,352.65,0.0
2022-07-04,West,2260.61,126.03,316.01,0.0
2022-07-05,West,2187.1,121.27,283.75,0.0
2022-07-06,West,2193.76,123.13,320.21,0.0
2022-07-07,West,2192.06,119.88,285.55,0.0
2022-07-08,West,2228.07,101.5,343.38,0.0
2022-07-09,West,2271.67,121.14,319.28,0.0
2022-07-10,West,2250.62,136.04,337.08,0.0
2022-07-11,West,2194.77,119.63,318.4,0.0
2022-07-12,West,2285.47,130.11,329.19,0.0
2022-07-13,West,2262.72,129.99,316.03,0.0
2022-07-14,West,2269.56,115.93,324.51,0.0
2022-07-15,West,2268.62,125.04,340.28,0.0
2022-07-16,West,2195.58,132.11,274.7,0.0
2022-07-17,West,2176.0,115.29,303.13,0.0
2022-07-18,West,2205.76,124.77,355.72,0.0
2022-07-19,West,2272.89,133.33,297.22,0.0
2022-07-20,West,2165.05,133.64,315.07,0.0
2022-07-21,West,2158.97,133.75,304.87,0.0
2022-07-22,West,2134.72,148.83,343.25,0.0
2022-07-23,West,2163.29,131.68,302.56,0.0
2022-07-24,West,2187.32,133.74,283.79,0.0
2022-07-25,West,2233.68,142.29,339.48,0.0
2022-07-26,West,2170.56,130.43,292.91,0.0
2022-07-27,West,2261.91,122.15,270.0,0.0
2022-07-28,West,2231.74,105.1,307.38,0.0
2022-07-29,West,2128.02,115.38,275.46,0.0
2022-07-30,West,2229.91,121.02,304.15,0.0
2022-07-31,West,2238.59,113.09,317.5,0.0
2022-08-01,West,2328.01,135.47,318.7,0.0
2022-08-02,West,2244.96,124.76,311.6,0.0
2022-08-03,West,2145.07,122.72,302.31,0.0
2022-08-04,West,2245.68,128.91,319.39,0.0
2022-08-05,West,2243.6,125.65,302.99,0.0
2022-08-06,West,2265.79,116.09,280.19,0.0
2022-08-07,West,2368.06,116.1,302.82,0.0
2022-08-08,West,2210.05,122.08,363.84,0.0
2022-08-09,West,2204.91,134.3,318.4,0.0
2022-08-10,West,2261.66,131.71,357.53,0.0
2022-08-11,West,2330.15,118.6,346.22,0.0
2022-08-12,West,2273.08,101.81,307.06,0.0
2022-08-13,West,2223.06,114.82,278.98,0.0
2022-08-14,West,2290.09,139.49,306.75,0.0
2022-08-15,West,2331.2,121.45,307.03,0.0
2022-08-16,West,2203.73,126.81,294.93,0.0
2022-08-17,West,2192.79,109.15,310.15,0.0
2022-08-18,West,2246.27,126.9,341.28,0.0
2022-08-19,West,2259.18,124.46,312.9,0.0
2022-08-20,West,2313.98,115.43,291.39,0.0
2022-08-21,West,2221.99,129.04,326.33,0.0
2022-08-22,West,2266.17,136.29,317.32,0.0
2022-08-23,West,2324.56,117.19,280.75,0.0
2022-08-24,West,2258.56,114.64,317.26,0.0
2022-08-25,West,2228.24,111.13,290.3,0.0
2022-08-26,West,2277.15,118.26,321.98,0.0
2022-08-27,West,2232.76,138.58,312.12,0.0
2022-08-28,West,2266.8,127.72,309.9,0.0
2022-08-29,West,2241.23,123.39,319.96,0.0
2022-08-30,West,2243.97,123.47,344.56,0.0
2022-08-31,West,2231.68,127.13,316.91,0.0
2022-09-01,West,2223.76,125.02,327.51,0.0
2022-09-02,West,2302.77,117.99,291.21,0.0
2022-09-03,West,2263.2,132.0,314.62,0.0
2022-09-04,West,2318.01,132.15,304.46,0.0
2022-09-05,West,2142.43,126.4,301.96,0.0
2022-09-06,West,2229.57,124.52,281.12,0.0
2022-09-07,West,2219.15,104.76,283.7,0.0
2022-09-08,West,2244.1,133.24,326.25,0.0
2022-09-09,West,2205.81,142.58,325.17,0.0
2022-09-10,West,2177.66,121.37,310.03,0.0
2022-09-11,West,2292.24,104.54,303.44,0.0
2022-09-12,West,2229.58,126.43,331.15,0.0
2022-09-13,West,2287.62,125.6,288.47,0.0
2022-09-14,West,2201.53,134.64,300.97,0.0
2022-09-15,West,2179.24,117.11,308.92,0.0
2022-09-16,West,2273.7,120.15,313.28,0.0
2022-09-17,West,2293.87,131.51,303.5,0.0
2022-09-18,West,2232.05,121.72,323.59,0.0
2022-09-19,West,2212.56,131.6,315.13,0.0
2022-09-20,West,2326.47,123.7,334.97,0.0
2022-09-21,West,2261.73,118.34,323.87,0.0
2022-09-22,West,2215.27,117.94,312.75,0.0
2022-09-23,West,2190.9,112.72,313.37,0.0
2022-09-24,West,2231.91,137.94,328.49,0.0
2022-09-25,West,2247.19,106.94,335.38,0.0
2022-09-26,West,2305.62,119.86,320.31,0.0
2022-09-27,West,2267.21,124.83,298.64,0.0
2022-09-28,West,2261.84,128.71,299.38,0.0
2022-09-29,West,2223.41,132.17,299.08,0.0
2022-09-30,West,2338.78,118.22,325.31,0.0
2022-10-01,West,2319.13,147.32,330.69,0.0
2022-10-02,West,2315.69,133.47,310.94,0.0
2022-10-03,West,2268.37,131.51,303.45,0.0
2022-10-04,West,2292.01,139.76,278.99,0.0
2022-10-05,West,2143.76,124.78,305.27,0.0
2022-10-06,West,2283.18,125.31,297.82,0.0
2022-10-07,West,2369.74,126.9,297.25,0.0
2022-10-08,West,2245.12,120.86,321.06,0.0
2022-10-09,West,2225.39,151.49,301.89,0.0
2022-10-10,West,2268.08,128.71,333.89,0.0
2022-10-11,West,2232.66,129.35,307.29,0.0
2022-10-12,West,2230.05,123.25,335.56,0.0
2022-10-13,West,2290.04,106.63,314.08,0.0
2022-10-14,West,2318.53,122.05,280.85,0.0
2022-10-15,West,2291.53,125.82,299.13,0.0
2022-10-16,West,2221.02,114.95,338.22,0.0
2022-10-17,West,2245.39,116.47,288.72,0.0
2022-10-18,West,2295.41,111.65,316.92,0.0
2022-10-19,West,2312.73,129.37,354.64,0.0
2022-10-20,West,2269.96,122.23,301.68,0.0
2022-10-21,West,2839.03,140.92,390.91,0.27
2022-10-22,West,2951.55,156.2,359.33,0.272
2022-10-23,West,2818.84,160.59,359.96,0.188
2022-10-24,West,3038.23,126.49,386.39,0.299
2022-10-25,West,2959.23,149.44,352.22,0.242
2022-10-26,West,2736.86,151.71,364.87,0.215
2022-10-27,West,3062.63,153.01,428.58,0.311
2022-10-28,West,2348.68,113.81,303.65,0.0
2022-10-29,West,2260.38,128.2,300.71,0.0
2022-10-30,West,2243.92,142.34,307.04,0.0
2022-10-31,West,2237.61,124.43,322.1,0.0
2022-11-01,West,2281.58,128.71,308.0,0.0
2022-11-02,West,2211.3,135.28,289.93,0.0
2022-11-03,West,2371.51,95.07,356.33,0.0
2022-11-04,West,2223.3,118.24,270.17,0.0
2022-11-05,West,2309.03,126.89,344.88,0.0
2022-11-06,West,2175.23,120.03,302.02,0.0
2022-11-07,West,2391.08,112.98,303.91,0.0
2022-11-08,West,2351.73,108.72,294.95,0.0
2022-11-09,West,2210.0,140.18,346.8,0.0
2022-11-10,West,2305.37,128.62,321.8,0.0
2022-11-11,West,2278.46,126.22,314.81,0.0
2022-11-12,West,2298.71,130.35,317.94,0.0
2022-11-13,West,2323.15,120.11,288.49,0.0
2022-11-14,West,2251.77,137.92,324.48,0.0
2022-11-15,West,2289.52,122.32,316.59,0.0
2022-11-16,West,2202.14,128.29,316.29,0.0
2022-11-17,West,2297.17,127.45,334.31,0.0
2022-11-18,West,2190.46,121.84,265.11,0.0
2022-11-19,West,2359.1,117.63,285.38,0.0
2022-11-20,West,2220.96,130.47,319.78,0.0
2022-11-21,West,2309.3,122.91,279.99,0.0
2022-11-22,West,2336.4,114.44,345.04,0.0
2022-11-23,West,2388.55,114.82,284.07,0.0
2022-11-24,West,2384.39,109.12,309.38,0.0
2022-11-25,West,2365.79,109.91,307.08,0.0
2022-11-26,West,2295.66,127.02,322.48,0.0
2022-11-27,West,2352.61,135.25,331.79,0.0
2022-11-28,West,2310.98,108.87,335.66,0.0
2022-11-29,West,2315.6,121.98,292.87,0.0
2022-11-30,West,2266.88,128.26,330.65,0.0
2022-12-01,West,2385.31,109.06,306.73,0.0
2022-12-02,West,2258.43,116.61,304.55,0.0
2022-12-03,West,2245.4,125.61,275.52,0.0
2022-12-04,West,2319.63,119.81,318.43,0.0
2022-12-05,West,2209.98,125.0,305.74,0.0
2022-12-06,West,2305.78,152.23,323.75,0.0
2022-12-07,West,2381.96,139.29,322.64,0.0
2022-12-08,West,2321.3,127.72,315.35,0.0
2022-12-09,West,2302.44,119.75,316.13,0.0
2022-12-10,West,2259.17,114.61,320.89,0.0
2022-12-11,West,2226.36,124.8,276.55,0.0
2022-12-12,West,2344.95,113.2,348.33,0.0
2022-12-13,West,2303.47,118.88,322.96,0.0
2022-12-14,West,2333.59,114.76,315.32,0.0
2022-12-15,West,2193.04,126.48,304.65,0.0
2022-12-16,West,2339.54,118.56,310.23,0.0
2022-12-17,West,2402.5,124.67,317.65,0.0
2022-12-18,West,2370.56,130.98,313.82,0.0
2022-12-19,West,2318.59,126.91,333.06,0.0
2022-12-20,West,2251.8,138.41,343.82,0.0
2022-12-21,West,2310.38,129.53,329.64,0.0
2022-12-22,West,2714.82,149.95,331.85,0.174
2022-12-23,West,2828.04,164.9,374.83,0.24
2022-12-24,West,2757.18,157.61,362.64,0.207
2022-12-25,West,2691.66,136.54,363.63,0.117
2022-12-26,West,2522.77,140.71,340.54,0.118
2022-12-27,West,2739.46,165.84,362.53,0.199
2022-12-28,West,2725.14,133.24,315.72,0.168
2022-12-29,West,2415.27,128.91,296.56,0.0
2022-12-30,West,2291.4,126.78,276.99,0.0
2022-12-31,West,2216.72,111.36,280.79,0.0
2023-01-01,West,2200.05,114.67,326.11,0.0
2023-01-02,West,2433.09,129.28,306.02,0.0
2023-01-03,West,2211.83,133.18,336.31,0.0
2023-01-04,West,2311.29,115.05,334.01,0.0
2023-01-05,West,2232.06,117.98,299.55,0.0
2023-01-06,West,2268.44,143.59,314.74,0.0
2023-01-07,West,2275.65,120.83,322.86,0.0
2023-01-08,West,2210.48,134.5,314.98,0.0
2023-01-09,West,2369.37,120.84,318.12,0.0
2023-01-10,West,2330.13,131.89,308.81,0.0
2023-01-11,West,2287.41,142.82,317.25,0.0
2023-01-12,West,2280.18,133.88,328.88,0.0
2023-01-13,West,2363.51,111.68,322.96,0.0
2023-01-14,West,2313.74,132.29,301.82,0.0
2023-01-15,West,2413.67,119.21,283.54,0.0
2023-01-16,West,2287.15,138.97,295.53,0.0
2023-01-17,West,2330.95,111.91,305.16,0.0
2023-01-18,West,2248.24,115.95,284.0,0.0
2023-01-19,West,2288.27,148.47,291.28,0.0
2023-01-20,West,2361.94,118.09,313.95,0.0
2023-01-21,West,2369.12,111.64,309.7,0.0
2023-01-22,West,2402.37,131.62,316.0,0.0
2023-01-23,West,2332.67,129.87,308.99,0.0
2023-01-24,West,2372.31,121.01,320.58,0.0
2023-01-25,West,2341.82,129.34,290.51,0.0
2023-01-26,West,2290.07,126.6,310.28,0.0
2023-01-27,West,2235.11,131.89,317.96,0.0
2023-01-28,West,2299.33,93.33,336.03,0.0
2023-01-29,West,2253.72,134.65,332.34,0.0
2023-01-30,West,2363.79,132.19,331.32,0.0
2023-01-31,West,2366.71,121.83,328.88,0.0
2023-02-01,West,2260.43,124.97,284.34,0.0
2023-02-02,West,2366.88,134.06,316.15,0.0
2023-02-03,West,2252.32,139.72,313.43,0.0
2023-02-04,West,2383.62,117.84,300.54,0.0
2023-02-05,West,2303.36,123.32,316.75,0.0
2023-02-06,West,2334.43,135.59,316.32,0.0
2023-02-07,West,2384.0,114.84,317.0,0.0
2023-02-08,West,2341.41,137.31,313.87,0.0
2023-02-09,West,2304.92,129.8,309.73,0.0
2023-02-10,West,2355.36,124.55,332.49,0.0
2023-02-11,West,2263.27,133.13,359.49,0.0
2023-02-12,West,2215.21,121.02,298.43,0.0
2023-02-13,West,2368.98,112.24,306.91,0.0
2023-02-14,West,2246.05,125.09,297.6,0.0
2023-02-15,West,2357.78,130.06,327.14,0.0
2023-02-16,West,2318.75,129.59,292.13,0.0
2023-02-17,West,2310.96,119.25,312.98,0.0
2023-02-18,West,2264.42,136.74,308.78,0.0
2023-02-19,West,2289.14,106.64,306.73,0.0
2023-02-20,West,2312.32,125.65,342.34,0.0
2023-02-21,West,2321.54,106.56,327.31,0.0
